StatisticCrimeGroupCode,StatisticCrimeGroupName,StatisticCrimeTypeCode,StatisticCrimeTypeName,CrimeName,SensitivityFlag
700, עבירות כלפי הרכוש,718, הצתה,"הצתת צמחים, עצים ויבולים במזיד",
700, עבירות כלפי הרכוש,718, הצתה,הצתה של מבנה במטרה לפגוע בנכס מדינה,
700, עבירות כלפי הרכוש,718, הצתה,הצתת רכב מנועי במטרה לפגוע בנכס מדינה,
700, עבירות כלפי הרכוש,718, הצתה,הצתת עצים במטרה לפגוע בנכס מדינה,
700, עבירות כלפי הרכוש,718, הצתה,הצתה,
700, עבירות כלפי הרכוש,718, הצתה,הצתה במטרה לפגוע בנכס המשמש ציבור,
700, עבירות כלפי הרכוש,718, הצתה,נסיון להצתה,
700, עבירות כלפי הרכוש,718, הצתה,הצתה במטרה לפגוע בבני אדם,
700, עבירות כלפי הרכוש,718, הצתה,הצתה של כל מבנה או בנין,
700, עבירות כלפי הרכוש,718, הצתה,גרימת שריפה ברשלנות,
700, עבירות כלפי הרכוש,718, הצתה,נסיון להצית (במישרין),
700, עבירות כלפי הרכוש,718, הצתה,נסיון להצית (בעקיפין),
700, עבירות כלפי הרכוש,718, הצתה,הצתה 53 ב. לצו 378 בדבר הוראות הבטחון 1970,
700, עבירות כלפי הרכוש,718, הצתה,הצתת בניינים/מפעלים/בתים בזדון,
700, עבירות כלפי הרכוש,718, הצתה,הצתת רכבת או רכב,
700, עבירות כלפי הרכוש,718, הצתה,הצתת בניינים,
700, עבירות כלפי הרכוש,718, הצתה,הצתת בניין/מבנה/חלק מהם,
700, עבירות כלפי הרכוש,718, הצתה,הצתת כלי תחבורה/חלק ממנו,
700, עבירות כלפי הרכוש,718, הצתה,הצתת שדה חקלאי/צמחיה,
700, עבירות כלפי הרכוש,718, הצתה,הצתת מאגר דלק,
700, עבירות כלפי הרכוש,718, הצתה,הצתת חומר/דבר המצוי בבניין/תחתיו/שע,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,התפרעות וגרימת נזק לבנינים,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,גרימת נזק לרכוש בזדון,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,"גרימת נזק למטעים, גשרים וסכרים",
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,הנחת חומר נפץ בכוונה להזיק,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,קלקול שטרי כסף חוקיים בישראל,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,עבירה באדמה חקלאית,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,גרימת נזק לרכוש ממשלתי,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,פגיעה ברכוש,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,השמדת תעודת זהות במזיד,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,נזק ברשלנות לחפץ שהוא רכוש מדינה,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,התפרעות שסופה נזק,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,התפרעות שסופה הרס רכוש,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,חבלה במזיד ברכב,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,הריגה או היזק לבעל חיים,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,היזק לרכוש במזיד,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,היזיקים לקוויתשתית והמחובר אליהם,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,היזק לדבר בעל ערך תרבותי או אחר,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,היזיקים מיוחדים,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,היזק שערכו עולה על חמש מאות אלף ש'ח,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,היזק לרכוש בתנאים מחמירים,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,היזק מכוון בחומר נפיץ,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,נסיון להרוס נכס בחומר נפיץ,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,עונשו של בעל בהמה שגרם לנזק חקלאי,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,כניסה לשטח חקלאי,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,מאפשר לבהמה כניסה לשטח חקלאי,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,עונשו של בעל בהמה שגרם לנזק חקלאי,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,שליחת חומרים מסוכנים,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,משלוח חומרים מזיקים,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,כריתה או העתקה של אילן מוגן או עץ בוגר ללא רישיון,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,פגיעה במתקן בזק במזיד,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,חבלה במזיד ברכב,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,היזק לרכוש ע צ/ממלא חובה/תפקיד/שרות,
700, עבירות כלפי הרכוש,719, גרימת נזק לרכוש בזדון,השחתת מתקן גז,
700, עבירות כלפי הרכוש,720, שוטטות למטרות גניבה,שוטטות למטרה לא חוקית,
700, עבירות כלפי הרכוש,720, שוטטות למטרות גניבה,שוטטות למטרה אסורה או פסולה,
700, עבירות כלפי הרכוש,720, שוטטות למטרות גניבה,התחפשות או שימוש ברעלה לבצוע פשע,
700, עבירות כלפי הרכוש,720, שוטטות למטרות גניבה,הסתתרות בבנין לבצוע פשע,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,עיכוב רכוש ללא הצדקה,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,שמוש ברכוש הצבא שלא למטרות הצבא,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,שימוש בנשק צבאי שלא למטרות הצבא,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,העלמת מסמך או השחתתו,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,אי מסירת מוחרם,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,שמוש בחפץ שנמסר לשוטר,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,שמוש בחפץ ללא רשות,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,אי מסירת מציאה,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,השמדה או העלמה כסף חפץ או רכוש,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,שידול לגניבה מבן זוג,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,פגיעה במתקן בזק ברשלנות,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,פסילה מהחזקת רישיון,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,פריצה לרכב,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,השגת גבול באיום או במעשה אלימות,
700, עבירות כלפי הרכוש,721, שאר עבירות הקשורות ברכוש,השחתת מתקן גז ברשלנות,
700, עבירות כלפי הרכוש,722, חטיפת ארנקים,חטיפת ארנקים,
700, עבירות כלפי הרכוש,722, חטיפת ארנקים,חטיפת ארנקים,
700, עבירות כלפי הרכוש,722, חטיפת ארנקים,חטיפת ארנקים,
700, עבירות כלפי הרכוש,723, גניבת חלקי רכב,גניבת חלקי רכב,
700, עבירות כלפי הרכוש,723, גניבת חלקי רכב,מסחר ברכב או בחלקי רכב גנובים,
700, עבירות כלפי הרכוש,723, גניבת חלקי רכב,פירוק חלקים מרכב,
700, עבירות כלפי הרכוש,723, גניבת חלקי רכב,פירוק רכב גנוב,
700, עבירות כלפי הרכוש,723, גניבת חלקי רכב,גניבה או זיוף מסמכי רכב,
700, עבירות כלפי הרכוש,723, גניבת חלקי רכב,זיוף סימני זיהוי של רכב,
700, עבירות כלפי הרכוש,723, גניבת חלקי רכב,קבלת רכב או חלקי רכב גנובים,
700, עבירות כלפי הרכוש,723, גניבת חלקי רכב,פרוק חלקים מרכב ללא רשות,
700, עבירות כלפי הרכוש,724, גניבות חקלאיות,"גניבה חקלאית (ערך הנגנב אינו עולה על 1,000 ש""ח)",
700, עבירות כלפי הרכוש,724, גניבות חקלאיות,גניבת בקר ומקנה,
700, עבירות כלפי הרכוש,724, גניבות חקלאיות,גניבת ציוד חקלאי ותוצריו,
700, עבירות כלפי הרכוש,724, גניבות חקלאיות,גניבת תוצרת חקלאית,
700, עבירות כלפי הרכוש,724, גניבות חקלאיות,גניבת תוצרת חקלאית בלילה ע'י רבים,
700, עבירות כלפי הרכוש,724, גניבות חקלאיות,גניבת גידולים לא קצורים,
700, עבירות כלפי הרכוש,725, הצתה על רקע לאומני,הצתה על רקע לאומני,
700, עבירות כלפי הרכוש,725, הצתה על רקע לאומני,הצתה על רקע לאומני,
700, עבירות כלפי הרכוש,726, מניעת גניבות כלי רכב,אי רישום פרטים לפי ס' 7(א)/(א1)/(ב),
700, עבירות כלפי הרכוש,726, מניעת גניבות כלי רכב,חובת מבטח,
700, עבירות כלפי הרכוש,726, מניעת גניבות כלי רכב,חובת דיווח,
700, עבירות כלפי הרכוש,726, מניעת גניבות כלי רכב,שימוש במוצר משטחי האחריות הפלסטינית,
700, עבירות כלפי הרכוש,726, מניעת גניבות כלי רכב,מוסר רכב לתיקון בשטחים בניגוד לס'18,
